Id	  DSET	  HHMMSS	    MSEC	 CHAN	   A	 CNTS	    R	    D	 LUCY	  DT1X	     E
  	      	[hhmmss]	[ms.µs ]	     	[dB]	     	 [µs]	 [µs]	 [cm]	  [µs]	  [eu]
La	Label  1: 10:29 Resume
Dt	16 Октябрь 2020 г., Host Time: 10:29:24
Ht	111139	10:52:35	669,8285	    1	41,1	    3	   12,4	   30,0	      	 133,5	193E-1
Ev	111146	10:52:35	709,5839	    7	54,3	   20	   58,6	  243,2	      	   0,0	239E00
Ht	111147	10:52:35	711,1615	   10	47,9	   18	  151,4	  294,0	      	1577,6	193E00
Ht	111148	10:52:35	711,1779	    1	54,7	   39	   14,6	  489,6	      	1594,0	529E00
Ev	111165	10:52:35	727,4227	    7	50,1	    5	    7,8	  273,6	      	   0,0	751E-1
Ev	111169	10:52:35	729,4716	   11	49,4	    7	    9,4	   50,6	      	   0,0	767E-1
Ev	111181	10:52:35	754,5924	   25	49,4	   11	    6,8	   87,0	      	   0,0	862E-1
Ev	111233	10:52:35	922,1950	    7	52,0	    7	    7,8	   88,8	      	   0,0	126E00
Ht	111235	10:52:35	923,6927	   10	46,8	   11	   74,8	  173,8	      	1497,7	120E00
Ht	111236	10:52:35	923,7164	    1	52,4	   28	   29,4	  365,4	      	1521,4	419E00
Ev	111249	10:52:35	949,0971	    8	46,0	    3	   12,6	   15,2	      	   0,0	233E-1
Ht	111250	10:52:35	950,5772	    6	52,0	    8	    9,0	   68,6	      	1480,1	115E00
Ht	111251	10:52:35	950,6931	    5	47,1	    3	   10,6	   21,2	      	1596,0	496E-1
Ht	111252	10:52:35	950,6982	    1	51,3	    5	   20,6	   35,4	      	1601,1	116E00
Ev	111262	10:52:35	965,1603	    1	41,9	    3	   11,2	   19,8	      	   0,0	324E-1
Ev	111291	10:52:36	 38,2221	    7	45,6	    5	   13,6	  391,2	      	   0,0	669E-1
Ev	111302	10:52:36	 45,3212	   19	43,7	    5	  455,4	  456,0	      	   0,0	309E-1
Ev	111308	10:52:36	 66,5558	    2	58,8	   13	   10,6	  441,0	      	   0,0	516E00
Ht	111309	10:52:36	 67,9474	   19	44,5	    3	  259,8	  261,2	      	1391,6	129E-1
Ev	111320	10:52:36	111,6505	   19	45,2	    5	    5,0	  279,2	      	   0,0	328E-1
Ev	111324	10:52:36	130,2397	    7	50,1	    8	   31,8	   84,0	      	   0,0	871E-1
Ev	111328	10:52:36	132,3191	   11	46,8	    4	    6,8	   48,2	      	   0,0	476E-1
Ev	111332	10:52:36	160,2942	    7	51,3	   12	   56,6	  316,0	      	   0,0	165E00
Ht	111333	10:52:36	161,6713	    9	46,8	    3	    8,0	   17,0	      	1377,1	344E-1
Ht	111336	10:52:36	161,8723	   10	47,1	    4	    9,0	  282,0	      	1578,1	840E-1
Ht	111337	10:52:36	161,9811	    1	46,0	    9	   39,2	   60,8	      	1686,9	848E-1
Ev	111352	10:52:36	189,3924	    6	46,0	    3	    7,2	   19,4	      	   0,0	234E-1
Ht	111353	10:52:36	189,5331	    1	45,2	    5	   12,4	   36,2	      	 140,7	416E-1
LE	111375	10:52:36	284,2621	    6	43,4	    3	   23,4	   27,4	  0,00	   0,0	261E-1
Ht	111376	10:52:36	284,2902	    5	41,9	    5	   63,0	   73,4	      	  28,1	374E-1
Ht	111377	10:52:36	284,5167	   15	42,6	    3	    7,4	   14,8	      	 254,6	191E-1
Ht	111378	10:52:36	285,0972	   19	47,1	    3	   60,0	   66,2	      	 835,1	150E-1
Ev	111386	10:52:36	310,4969	    7	49,4	    3	    5,0	   20,0	      	   0,0	467E-1
Ht	111389	10:52:36	310,9613	   15	44,1	    4	    9,8	   30,0	      	 464,4	410E-1
Ev	111393	10:52:36	334,9243	    7	60,3	   31	   52,2	  336,0	      	   0,0	959E00
Ht	111396	10:52:36	336,3071	    9	52,0	    4	    9,2	   30,2	      	1382,8	102E00
Ht	111397	10:52:36	336,4195	    2	46,0	    6	    6,8	  199,0	      	1495,2	843E-1
Ht	111398	10:52:36	336,4700	   10	55,8	   19	   34,6	  213,0	      	1545,7	473E00
Ht	111399	10:52:36	336,6018	    1	49,8	   15	   20,0	  180,8	      	1677,5	198E00
Ev	111424	10:52:36	360,2907	   19	44,1	    5	   11,0	   38,4	      	   0,0	324E-1
LE	111448	10:52:36	466,0507	    6	44,9	    6	   19,4	  125,6	 95,35	   0,0	649E-1
Ht	111449	10:52:36	466,1156	    5	50,1	   12	   27,4	  146,2	      	  64,9	157E00
Ht	111450	10:52:36	466,3951	   15	42,6	    3	    6,2	   22,0	      	 344,4	249E-1
LE	111452	10:52:36	499,1560	    7	67,4	   76	   65,8	 1172,4	  9,28	   0,0	342E01
Ht	111453	10:52:36	499,3288	    4	48,6	   17	   70,6	  208,6	      	 172,8	195E00
Ht	111454	10:52:36	499,4292	    8	41,5	    3	   32,2	  361,2	      	 273,2	852E-1
Ht	111455	10:52:36	499,4406	   14	43,0	    8	  240,2	  252,8	      	 284,6	924E-1
Ht	111456	10:52:36	499,4409	    6	44,5	    6	   16,2	  207,8	      	 284,9	779E-1
Ev	111481	10:52:36	508,6171	   19	44,5	    3	   17,8	   20,0	      	   0,0	336E-1
Ht	111483	10:52:36	509,0048	   20	45,2	   31	  167,2	  395,0	      	 387,7	231E00
Ev	111517	10:52:36	555,8560	    7	52,0	   12	   31,0	  309,0	      	   0,0	207E00
Ht	111522	10:52:36	557,3698	   10	51,3	    4	   16,0	   34,0	      	1513,8	958E-1
Ht	111523	10:52:36	557,4198	    1	48,3	   15	   32,0	   84,0	      	1563,8	144E00
Ev	111551	10:52:36	619,2187	    6	49,0	    3	    8,6	   20,0	      	   0,0	453E-1
Ht	111553	10:52:36	619,3641	    1	49,8	    6	   13,4	   38,0	      	 145,4	813E-1
Ev	111566	10:52:36	653,8165	    7	49,0	    7	   29,6	  296,8	      	   0,0	123E00
Ht	111567	10:52:36	655,1740	    9	46,8	    3	    8,0	   17,0	      	1357,5	359E-1
Ht	111569	10:52:36	655,3781	   10	47,9	    5	    5,2	  304,2	      	1561,6	778E-1
Ht	111570	10:52:36	655,4829	    1	47,1	    9	   36,0	   61,6	      	1666,4	973E-1
LE	111592	10:52:36	685,4642	    7	59,9	   46	   56,0	  730,6	  7,22	   0,0	131E01
Ht	111593	10:52:36	685,6304	    4	46,0	    6	   40,4	  126,0	      	 166,2	777E-1
Ht	111594	10:52:36	685,7493	    5	42,2	    4	    5,2	  500,0	      	 285,1	108E00
Ht	111597	10:52:36	685,8312	    3	43,0	    6	  472,0	  487,6	      	 367,0	121E00
Ht	111599	10:52:36	686,8507	    9	54,3	    7	    9,2	  248,6	      	1386,5	174E00
Ev	111656	10:52:36	811,3144	    8	54,3	   12	    9,8	   94,0	      	   0,0	227E00
Ht	111657	10:52:36	811,3154	    7	52,0	   38	  111,2	  570,0	      	   1,0	347E00
Ht	111664	10:52:36	812,5295	    6	52,8	    4	   12,0	   40,6	      	1215,1	212E00
Ht	111665	10:52:36	812,7830	   10	54,3	   52	  138,4	  691,8	      	1468,6	706E00
Ht	111666	10:52:36	812,8997	    1	55,8	   63	   42,8	  822,4	      	1585,3	955E00
Ev	111684	10:52:36	820,6704	    7	66,7	  115	   62,8	 1554,0	      	   0,0	442E01
Ht	111685	10:52:36	820,9408	    8	46,0	    7	   38,6	  245,6	      	 270,4	112E00
Ht	111686	10:52:36	820,9994	    3	48,6	   57	  229,2	 1832,0	      	 329,0	652E00
Ht	111692	10:52:36	822,0051	    1	60,7	  113	  392,4	 1753,6	      	1334,7	298E01
Ht	111693	10:52:36	822,0477	    9	60,3	   15	   14,4	  458,2	      	1377,3	999E00
Ht	111694	10:52:36	822,1492	    2	56,5	   34	   38,8	 1308,0	      	1478,8	882E00
Ht	111695	10:52:36	822,2199	   10	63,3	  109	   46,8	 1377,2	      	1549,5	341E01
Ht	111697	10:52:36	822,5404	   12	49,0	   21	  257,6	  688,0	      	1870,0	336E00
Ev	111707	10:52:36	830,2839	   24	46,8	    8	   37,0	  335,4	      	   0,0	157E00
Ev	111728	10:52:36	868,9407	    1	45,2	    4	   17,6	   25,4	      	   0,0	553E-1
Ev	111749	10:52:36	893,8189	   20	48,3	    4	    8,6	   35,4	      	   0,0	648E-1
Ev	111752	10:52:36	899,8105	    6	42,2	    4	  208,6	  623,4	      	   0,0	113E00
Ev	111755	10:52:36	906,4141	   11	44,9	    3	    6,0	   24,4	      	   0,0	269E-1
Ev	111768	10:52:36	935,9205	    7	50,5	   14	   40,4	  160,0	      	   0,0	159E00
Ht	111772	10:52:36	937,4273	   10	47,1	    6	   36,6	  117,8	      	1506,8	786E-1
Ht	111773	10:52:36	937,5075	    1	49,4	   11	   28,8	   71,4	      	1587,0	160E00
Ev	111785	10:52:36	962,2779	    7	52,0	   12	   54,6	  325,6	      	   0,0	180E00
Ht	111790	10:52:36	963,9341	    1	45,6	    3	   17,6	   65,8	      	1656,2	549E-1
Ev	111802	10:52:36	977,4661	    5	43,0	    8	   26,8	   44,8	      	   0,0	597E-1
Ht	111803	10:52:36	977,6327	   15	46,4	    5	   11,8	   33,2	      	 166,6	456E-1
Ev	111825	10:52:37	 31,5622	    7	50,5	    5	   23,2	   37,8	      	   0,0	909E-1
Ht	111828	10:52:37	 33,0791	   10	46,8	    3	   25,8	   41,4	      	1516,9	608E-1
Ev	111835	10:52:37	 56,6245	   19	46,0	    3	  213,4	  305,4	      	   0,0	354E-1
Ev	111847	10:52:37	 92,3690	    7	52,8	   13	   47,0	  322,2	      	   0,0	173E00
Ht	111850	10:52:37	 93,9283	   10	50,9	    8	    5,2	   71,8	      	1559,3	117E00
Ht	111851	10:52:37	 94,0315	    1	45,2	    6	    6,6	   66,2	      	1662,5	650E-1
Ev	111863	10:52:37	111,8301	   10	46,0	    7	   31,2	   46,8	      	   0,0	458E-1
Ev	111867	10:52:37	115,1867	   12	41,5	    3	   15,0	   18,0	      	   0,0	246E-1
Ht	111868	10:52:37	116,5386	    1	45,2	   10	    9,2	  100,0	      	1351,9	893E-1
Ev	111878	10:52:37	122,8195	    1	46,4	    7	    9,6	   81,4	      	   0,0	847E-1
Ev	111891	10:52:37	146,4210	   16	42,2	    3	   16,0	   42,8	      	   0,0	397E-1
Ev	111896	10:52:37	160,0927	   19	50,9	    3	   17,2	   17,6	      	   0,0	249E-1
Ev	111909	10:52:37	262,8873	    7	54,3	   33	   58,2	  345,0	      	   0,0	474E00
Ht	111912	10:52:37	264,2680	    9	48,3	    3	    8,8	   17,8	      	1380,7	518E-1
Ht	111914	10:52:37	264,4176	   10	50,1	    8	   23,2	  164,8	      	1530,3	157E00
Ht	111915	10:52:37	264,4607	    1	50,1	   17	   35,0	  315,6	      	1573,4	280E00
Ev	111941	10:52:37	309,1354	    7	47,9	    6	   39,2	  297,2	      	   0,0	695E-1
Ht	111944	10:52:37	310,8299	    1	42,2	    3	   14,6	   15,0	      	1694,5	276E-1
Ev	111961	10:52:37	423,2570	    1	43,0	    5	   11,6	   43,2	      	   0,0	392E-1
Ev	111968	10:52:37	487,0103	    6	45,2	    3	    7,4	   18,6	      	   0,0	236E-1
Ev	111972	10:52:37	552,2353	    7	44,5	    7	  210,4	  230,2	      	   0,0	726E-1
Ht	111976	10:52:37	553,9028	    1	44,1	    5	  201,8	  218,4	      	1667,5	607E-1
Ev	111985	10:52:37	586,3069	    7	46,4	    3	    8,2	   28,2	      	   0,0	286E-1
Ev	112002	10:52:37	674,1227	    7	55,8	   19	   51,2	  322,4	      	   0,0	340E00
Ht	112005	10:52:37	675,5028	    9	48,6	    3	    8,6	   20,0	      	1380,1	485E-1
Ht	112007	10:52:37	675,6689	   10	51,3	    6	   25,6	   81,2	      	1546,2	134E00
Ev	112023	10:52:37	689,3265	    7	45,6	    6	   35,4	   76,6	      	   0,0	581E-1
Ev	112027	10:52:37	691,4034	   11	46,0	    3	    6,4	   36,0	      	   0,0	405E-1
Ev	112031	10:52:37	704,6167	    7	45,2	   13	   22,6	  242,4	      	   0,0	108E00
Ht	112033	10:52:37	704,6831	    3	41,9	    4	    7,4	   81,8	      	  66,4	750E-1
Ht	112035	10:52:37	706,0762	    1	53,9	   47	  124,4	  419,4	      	1459,5	565E00
Ht	112036	10:52:37	706,1023	   10	48,6	   19	   80,4	  251,2	      	1485,6	198E00
Ev	112043	10:52:37	709,3668	    2	41,9	    6	   67,6	   82,0	      	   0,0	640E-1
Ht	112044	10:52:37	709,5143	   12	43,0	   17	   49,0	  149,8	      	 147,5	110E00
Ht	112045	10:52:37	709,7622	   16	42,2	    5	   30,8	   40,2	      	 395,4	252E-1
Ht	112047	10:52:37	710,3037	   21	43,4	    3	    8,8	   15,4	      	 936,9	237E-1
Ev	112069	10:52:37	728,5571	   19	45,2	    8	  211,2	  630,6	      	   0,0	509E-1
Ev	112073	10:52:37	732,9459	    5	41,1	    3	   37,6	   50,0	      	   0,0	374E-1
Ev	112086	10:52:37	793,6504	    1	53,2	   28	   31,6	  251,6	      	   0,0	358E00
Ht	112088	10:52:37	794,3483	   20	46,4	    3	    8,2	   30,0	      	 697,9	484E-1
Ht	112090	10:52:37	794,8872	    5	43,4	    3	    5,6	   56,0	      	1236,8	330E-1
Ev	112098	10:52:37	821,8790	    7	53,2	   24	   51,4	  334,2	      	   0,0	286E00
Ht	112102	10:52:37	823,4510	   10	48,6	   11	    8,8	  101,8	      	1572,0	122E00
LE	112116	10:52:37	844,4483	    7	70,1	  110	   69,0	 1595,2	  8,14	   0,0	103E02
Ht	112117	10:52:37	844,5463	    4	55,4	   62	  197,6	  814,4	      	  98,0	105E01
Ht	112118	10:52:37	844,7122	    3	50,9	   48	  309,6	 1126,4	      	 263,9	654E00
Ht	112119	10:52:37	844,7209	   14	47,9	   29	   16,8	 1166,0	      	 272,6	375E00
Ht	112120	10:52:37	844,7211	    6	52,4	   15	   22,4	  653,6	      	 272,8	403E00
Ev	112151	10:52:37	856,6494	    7	42,6	    7	  332,8	  369,0	      	   0,0	113E00
Ev	112153	10:52:37	858,7629	   19	42,6	    5	   32,0	   62,4	      	   0,0	535E-1
Ev	112157	10:52:37	861,5838	   17	44,1	    7	   36,0	  269,8	      	   0,0	936E-1
Ht	112159	10:52:37	862,9216	   19	46,0	    4	  125,0	  222,8	      	1337,8	530E-1
Ev	112208	10:52:37	956,3410	    7	55,0	   20	  232,2	  514,2	      	   0,0	301E00
Ht	112209	10:52:37	957,9046	    9	47,5	    4	    5,6	   26,2	      	1563,6	446E-1
Ht	112211	10:52:37	958,0732	   10	48,3	   20	   31,2	  392,0	      	1732,2	199E00
Ht	112212	10:52:37	958,2077	    1	45,2	    9	   56,0	  198,8	      	1866,7	103E00
Ev	112228	10:52:37	975,6065	   10	43,7	    6	    9,4	   36,8	      	   0,0	450E-1
Ev	112237	10:52:38	  6,5060	   19	47,5	    5	   32,2	   92,0	      	   0,0	346E-1
Ev	112263	10:52:38	 62,0442	   11	45,6	    3	    6,4	   25,0	      	   0,0	330E-1
Ev	112268	10:52:38	 95,8182	   19	43,4	    6	  389,2	  749,6	      	   0,0	365E-1
Ev	112270	10:52:38	107,1509	    7	46,0	    5	   53,4	  309,2	      	   0,0	739E-1
Ht	112272	10:52:38	108,7275	   10	44,9	    5	  277,8	  292,8	      	1576,6	100E00
Ht	112273	10:52:38	108,8959	    1	52,4	   16	   24,6	  174,8	      	1745,0	252E00
LE	112282	10:52:38	116,0842	    7	55,4	   24	   50,2	  412,6	500,12	   0,0	319E00
Ht	112283	10:52:38	117,4655	    9	48,3	    4	    8,4	   28,8	      	1381,3	525E-1
Ht	112285	10:52:38	117,6355	   10	51,3	   28	   41,4	  413,6	      	1551,3	301E00
Ht	112286	10:52:38	117,7741	    1	46,4	    8	   11,4	  236,8	      	1689,9	114E00
Ev	112305	10:52:38	132,4622	   11	46,0	    3	    6,2	   35,8	      	   0,0	330E-1
Ev	112314	10:52:38	152,9372	    7	44,9	   11	   20,6	   86,2	      	   0,0	514E-1
Ev	112319	10:52:38	165,3946	    7	47,9	    4	   11,2	   34,4	      	   0,0	471E-1
Ev	112334	10:52:38	217,0387	    7	56,2	   14	   54,8	  334,4	      	   0,0	331E00
Ht	112337	10:52:38	218,5945	   10	52,0	    9	   26,4	   84,6	      	1555,8	159E00
Ht	112338	10:52:38	218,7256	    1	46,0	    5	   43,2	  246,6	      	1686,9	795E-1
Ev	112350	10:52:38	240,6574	    7	56,9	   16	   42,2	  107,0	      	   0,0	293E00
Ht	112353	10:52:38	242,1825	   10	49,8	   11	    8,2	   64,8	      	1525,1	167E00
Ht	112354	10:52:38	242,2313	    2	47,1	    8	   18,0	   64,8	      	1573,9	942E-1
LE	112366	10:52:38	267,3389	    8	52,8	   22	   47,8	  448,8	309,23	   0,0	304E00
Ht	112367	10:52:38	267,5350	    2	45,2	   14	  224,0	  442,4	      	 196,1	168E00
Ht	112370	10:52:38	267,7954	   12	43,7	    6	   22,6	  146,8	      	 456,5	772E-1
Ht	112373	10:52:38	268,7159	   10	62,9	   13	   14,2	  329,2	      	1377,0	120E01
Ht	112375	10:52:38	268,8681	    6	62,2	   65	   53,2	 1071,2	      	1529,2	187E01
LE	112412	10:52:38	310,0714	    7	72,3	  144	   65,2	 1690,4	 14,94	   0,0	144E02
Ht	112413	10:52:38	310,1730	    4	52,8	   62	  195,6	  923,6	      	 101,6	815E00
Ht	112414	10:52:38	310,2821	    3	53,2	  218	 3071,2	 4868,8	      	 210,7	269E01
Ht	112415	10:52:38	310,3028	    8	52,4	   29	   87,2	  756,4	      	 231,4	348E00
Ht	112416	10:52:38	310,3497	    6	49,0	   11	   16,6	  421,0	      	 278,3	222E00
LE	112472	10:52:38	359,9078	    9	43,0	    6	   53,8	  302,4	 84,69	   0,0	121E00
Ht	112473	10:52:38	359,9346	    2	43,0	    9	  223,4	  677,0	      	  26,8	159E00
Ht	112474	10:52:38	360,4923	    3	43,0	   12	  238,2	  454,0	      	 584,5	150E00
Ht	112475	10:52:38	360,9834	    5	50,9	   93	  503,4	 1920,8	      	1075,6	104E01
Ht	112476	10:52:38	361,3194	    7	45,6	   12	  278,4	  293,0	      	1411,6	149E00
Ev	112492	10:52:38	394,0974	   11	63,3	   26	   20,4	  169,0	      	   0,0	216E01
Ht	112493	10:52:38	395,7456	   14	45,2	   15	  163,8	  211,8	      	1648,2	139E00
Ht	112494	10:52:38	395,8378	   17	45,2	    8	   25,0	   79,8	      	1740,4	541E-1
Ev	112550	10:52:38	605,3299	   11	44,9	    3	    5,4	   27,2	      	   0,0	321E-1
Ev	112562	10:52:38	703,5811	    7	54,7	   18	   42,6	  326,2	      	   0,0	272E00
Ht	112565	10:52:38	705,1434	   10	50,5	    9	    8,4	   66,4	      	1562,3	126E00
Ht	112566	10:52:38	705,2577	    1	43,4	    3	   11,6	   53,6	      	1676,6	413E-1
Ev	112575	10:52:38	719,5126	    7	45,6	   17	   40,6	  322,4	      	   0,0	123E00
Ht	112577	10:52:38	720,8961	    9	44,5	    3	    7,8	   17,0	      	1383,5	292E-1
Ht	112579	10:52:38	721,0649	   10	48,6	    6	   32,0	   94,4	      	1552,3	945E-1
Ev	112596	10:52:38	854,0329	    8	48,6	    7	   38,8	   66,0	      	   0,0	874E-1
Ht	112598	10:52:38	855,4641	    6	59,5	    5	    9,4	   47,4	      	1431,2	472E00
Ht	112600	10:52:38	855,5582	   10	52,4	   10	   18,4	  120,8	      	1525,3	192E00
Ht	112601	10:52:38	855,5943	    1	53,2	   10	   16,0	  101,2	      	1561,4	230E00
Ev	112614	10:52:38	877,2085	   21	47,9	    3	    8,8	   35,2	      	   0,0	402E-1
Ev	112619	10:52:38	896,6025	    5	43,4	    5	   16,6	   28,0	      	   0,0	269E-1
Ev	112621	10:52:38	904,1478	    7	43,7	    3	   20,4	   42,4	      	   0,0	331E-1
LE	112625	10:52:38	925,5476	    8	60,7	   27	   51,8	  172,8	 60,15	   0,0	109E01
Ht	112626	10:52:38	925,9439	    7	44,5	   10	   33,6	  541,8	      	 396,3	124E00
Ht	112628	10:52:38	925,9509	   12	43,0	    3	  156,6	  256,6	      	 403,3	684E-1
Ht	112629	10:52:38	926,0586	    2	43,7	   10	   35,4	  306,6	      	 511,0	126E00
Ht	112633	10:52:38	926,6640	    5	65,2	   65	  482,0	 1947,2	      	1116,4	298E01
Ev	112662	10:52:38	964,8716	    1	42,6	    5	    6,0	   40,4	      	   0,0	303E-1
Ht	112663	10:52:38	966,0813	    7	62,2	   45	   55,2	  609,2	      	1209,7	141E01
Ht	112664	10:52:38	966,2522	    4	43,7	    5	   37,8	  117,8	      	1380,6	644E-1
Ev	112704	10:52:39	 15,2999	    7	46,0	    3	   11,0	   33,2	      	   0,0	315E-1
Ev	112706	10:52:39	 17,3492	   11	46,0	    4	    5,6	   38,8	      	   0,0	411E-1
Ev	112717	10:52:39	 47,5180	    7	50,1	    4	    6,8	  272,4	      	   0,0	875E-1
Ev	112720	10:52:39	 49,5655	   11	49,0	    6	    9,6	   51,2	      	   0,0	734E-1
LE	112724	10:52:39	131,7530	    7	66,3	  137	   73,8	 1569,6	  4,53	   0,0	771E01
Ht	112726	10:52:39	131,8043	    4	56,2	   72	  103,0	  949,2	      	  51,3	102E01
Ht	112727	10:52:39	131,9371	    3	49,8	   54	  155,0	 1044,4	      	 184,1	540E00
Ht	112728	10:52:39	132,0025	    5	49,0	   46	   59,8	 1246,4	      	 249,5	490E00
Ht	112729	10:52:39	132,0147	    6	47,1	    8	  215,4	  253,4	      	 261,7	156E00
Ev	112761	10:52:39	144,7159	   25	42,2	    6	   59,2	   66,8	      	   0,0	705E-1
Ev	112764	10:52:39	148,7441	   17	41,9	    5	   45,8	  119,6	      	   0,0	841E-1
Ht	112765	10:52:39	150,5558	   20	41,5	    3	   48,6	   53,2	      	1811,7	590E-1
Ev	112777	10:52:39	177,1417	   19	44,9	    9	   30,8	  290,6	      	   0,0	107E00
Ht	112782	10:52:39	178,6296	   16	50,1	   27	   32,6	  610,8	      	1487,9	390E00
Ht	112783	10:52:39	178,6862	   25	44,5	    9	  301,0	  339,6	      	1544,5	988E-1
Ev	112793	10:52:39	183,5389	    6	44,9	    6	   38,6	   42,4	      	   0,0	726E-1
Ev	112797	10:52:39	188,9177	   10	42,6	    4	    6,6	   24,6	      	   0,0	496E-1
Ht	112798	10:52:39	189,4397	   11	47,1	    7	    6,0	   65,8	      	 522,0	674E-1
Ht	112799	10:52:39	190,2683	    5	44,9	    4	    9,6	   80,8	      	1350,6	600E-1
LE	112803	10:52:39	199,2552	   10	56,9	   23	   52,4	  186,0	414,82	   0,0	458E00
Ht	112804	10:52:39	199,4213	    9	44,5	    6	  111,6	  121,6	      	 166,1	538E-1
Ht	112807	10:52:39	200,8439	    7	50,5	   14	   35,0	  180,8	      	1588,7	202E00
Ht	112808	10:52:39	200,9695	   14	55,0	    8	    9,8	  431,8	      	1714,3	252E00
Ht	112809	10:52:39	201,1058	    4	47,1	    6	   33,0	   36,8	      	1850,6	498E-1
LE	112815	10:52:39	208,9704	    9	60,3	   19	   53,8	  332,0	124,29	   0,0	784E00
Ht	112816	10:52:39	209,1310	    2	47,1	   31	   30,0	  508,6	      	 160,6	245E00
Ht	112819	10:52:39	209,3888	    3	46,4	   17	  233,4	  423,0	      	 418,4	213E00
Ht	112820	10:52:39	210,1224	    6	56,2	   72	  428,6	 1559,2	      	1152,0	127E01
Ht	112821	10:52:39	210,2935	    5	56,5	   79	  414,0	 1441,2	      	1323,1	155E01
Ev	112837	10:52:39	217,2376	   22	42,6	    3	   21,2	   21,8	      	   0,0	597E-1
Ev	112851	10:52:39	237,9610	    7	50,1	   11	   32,0	  184,4	      	   0,0	133E00
Ht	112855	10:52:39	239,6123	    1	42,6	    3	   34,6	   40,2	      	1651,3	374E-1
Ev	112860	10:52:39	251,8333	    6	47,5	    3	    8,8	   21,0	      	   0,0	558E-1
Ht	112861	10:52:39	252,1216	    1	42,6	    3	   31,8	   68,6	      	 288,3	327E-1
Ev	112867	10:52:39	278,7585	    5	49,8	   49	  171,0	  402,6	      	   0,0	341E00
Ht	112873	10:52:39	280,7023	    9	47,1	    5	   17,2	   87,6	      	1943,8	515E-1
Ev	112887	10:52:39	302,2105	   19	48,6	    5	   17,2	   33,2	      	   0,0	766E-1
Ev	112892	10:52:39	304,2861	   14	43,7	    8	   18,2	   45,6	      	   0,0	500E-1
Ev	112901	10:52:39	330,3400	    6	52,0	    4	    8,6	   34,6	      	   0,0	928E-1
Ev	112914	10:52:39	347,3646	   11	46,0	    3	    6,6	   24,8	      	   0,0	320E-1
Ev	112928	10:52:39	375,5427	    7	45,2	    5	  134,8	  199,8	      	   0,0	612E-1
Ht	112931	10:52:39	377,1731	    1	51,6	   13	   15,4	  228,6	      	1630,4	199E00
Ev	112941	10:52:39	383,9207	   19	48,6	    3	  267,0	  280,8	      	   0,0	236E-1
Ev	112953	10:52:39	454,0178	    7	47,5	    6	    5,6	   35,2	      	   0,0	540E-1
LE	112971	10:52:39	504,9674	    9	50,1	    3	    7,6	   55,8	379,29	   0,0	741E-1
Ht	112972	10:52:39	506,2856	    7	55,0	    6	    9,2	   39,0	      	1318,2	166E00
Ht	112973	10:52:39	506,4940	    6	46,4	    9	  305,8	  340,4	      	1526,6	136E00
Ht	112975	10:52:39	506,6329	    5	48,6	   14	  163,0	  339,0	      	1665,5	187E00
Ht	112976	10:52:39	506,7330	   15	53,5	    7	   26,8	   63,2	      	1765,6	239E00
Ev	112987	10:52:39	556,6498	    1	45,6	    9	   17,4	   52,4	      	   0,0	682E-1
LE	113001	10:52:39	597,4503	    7	59,9	   79	   94,2	  922,4	 30,66	   0,0	165E01
Ht	113002	10:52:39	597,4784	    8	56,9	   26	   38,8	  526,2	      	  28,1	559E00
Ht	113003	10:52:39	597,5132	    4	46,8	   16	  203,8	  506,4	      	  62,9	194E00
Ht	113005	10:52:39	597,7008	    3	44,9	   27	  252,4	 1032,8	      	 250,5	304E00
Ht	113007	10:52:39	597,8164	    5	43,4	    8	  449,2	  750,8	      	 366,1	163E00
Ev	113028	10:52:39	605,2190	   18	43,4	    5	    8,6	   40,0	      	   0,0	437E-1
Ht	113032	10:52:39	606,9417	    1	44,5	   11	  138,4	  173,8	      	1722,7	132E00
Ht	113033	10:52:39	607,1083	   10	44,9	    3	   29,4	   33,2	      	1889,3	585E-1
Ev	113043	10:52:39	614,2474	   17	43,4	    3	    9,2	   21,2	      	   0,0	365E-1
Ev	113045	10:52:39	616,3384	    1	47,1	    8	   21,2	   47,8	      	   0,0	828E-1
Ev	113083	10:52:39	742,9560	    7	49,8	    4	    7,2	   27,0	      	   0,0	813E-1
Ht	113085	10:52:39	744,4944	   10	46,0	    3	    5,2	   20,2	      	1538,4	361E-1
Ht	113086	10:52:39	744,6208	    1	41,9	    3	   14,6	   31,0	      	1664,8	390E-1
Ev	113091	10:52:39	753,0550	    7	47,9	    3	   18,2	   22,4	      	   0,0	539E-1
Ht	113093	10:52:39	754,5743	    1	50,5	   19	   16,6	  220,2	      	1519,3	226E00
Ht	113094	10:52:39	754,6063	   10	45,2	    8	   35,2	   98,8	      	1551,3	933E-1
Ev	113102	10:52:39	766,0954	    7	46,4	    3	    8,0	   30,0	      	   0,0	306E-1
Ev	113115	10:52:39	798,8143	    5	45,2	   10	   36,4	   58,4	      	   0,0	816E-1
Ev	113122	10:52:39	816,4844	    1	44,1	    7	    6,4	  125,4	      	   0,0	550E-1
Ev	113129	10:52:39	842,3843	    1	44,5	    7	    9,2	  140,6	      	   0,0	596E-1
Ev	113137	10:52:39	873,0355	    6	43,7	    7	    9,2	   65,0	      	   0,0	502E-1
Ht	113139	10:52:39	873,1272	    1	49,8	    8	   18,4	   60,8	      	  91,7	117E00
Ht	113140	10:52:39	873,1328	    5	48,6	    4	    9,2	   44,8	      	  97,3	737E-1
